epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,343.317,1.74845,0.93755,1.02227,0.59351,0.35831,0.38532,0.16882,2.0093,1.23196,1.13187,0.0009506,0.0009506,0.0009506
55,350.251,1.825,0.95008,1.01919,0.60155,0.36387,0.38144,0.16607,1.99097,1.14922,1.11808,0.0009308,0.0009308,0.0009308
56,356.192,1.80809,0.93757,1.01399,0.64122,0.35493,0.38522,0.16731,2.02038,1.18167,1.12002,0.000911,0.000911,0.000911
57,362.051,1.79422,0.95162,1.01748,0.6071,0.35861,0.38164,0.16959,1.99727,1.25555,1.13341,0.0008912,0.0008912,0.0008912
58,369.021,1.74703,0.93986,1.02537,0.58013,0.36045,0.37489,0.16546,1.99311,1.21012,1.12243,0.0008714,0.0008714,0.0008714
59,374.749,1.74184,0.91473,0.99997,0.59252,0.36966,0.38752,0.1686,2.02261,1.22598,1.13093,0.0008516,0.0008516,0.0008516
60,380.742,1.73165,0.91131,0.99833,0.60337,0.35861,0.37783,0.16308,2.0401,1.24368,1.14037,0.0008318,0.0008318,0.0008318
61,386.65,1.74652,0.92583,1.01645,0.59119,0.34455,0.36227,0.1625,1.99838,1.21549,1.14289,0.000812,0.000812,0.000812
62,392.554,1.77776,0.89843,0.99759,0.60635,0.35309,0.37913,0.16757,2.0047,1.20398,1.13579,0.0007922,0.0007922,0.0007922
63,398.207,1.70669,0.91457,1.01217,0.6164,0.36537,0.39645,0.17462,1.99647,1.18916,1.13014,0.0007724,0.0007724,0.0007724
64,404.822,1.70879,0.91173,1.01291,0.6173,0.36752,0.39259,0.17204,2.006,1.18782,1.12507,0.0007526,0.0007526,0.0007526
65,411.059,1.74295,0.885,0.99734,0.61626,0.36882,0.39689,0.17589,2.00495,1.21449,1.1206,0.0007328,0.0007328,0.0007328
66,418.072,1.72277,0.89347,0.99617,0.61697,0.36475,0.38958,0.17017,1.99853,1.22613,1.1148,0.000713,0.000713,0.000713
67,423.923,1.68305,0.88571,1.00184,0.61719,0.36874,0.39541,0.17462,1.99103,1.23303,1.12906,0.0006932,0.0006932,0.0006932
68,430.011,1.77558,0.88658,0.98919,0.6212,0.36352,0.38513,0.16788,2.00961,1.22684,1.13701,0.0006734,0.0006734,0.0006734
